Te Deum laudamus,Ireland,John,,SATB,TRUE,,,Shelf,KoGKoP
Te deum laudamus,Stanford,,,SATB,TRUE,,,Cab 3 22,
Teach me O Lord,Attwood,Thomas,,SATB,TRUE,,,Cab 1 28,
Teach me thy way O Lord,Fox,,,SATB,TRUE,,,Shelf,FSB7
"Teach me, O Lord",Attwood,Thomas,,SATB,TRUE,,,Shelf,AFC1
Teach us good Lord,Nicholson,,,SATB,TRUE,,,Cab 1 116,
Ten thousand Reasons (bless the Lord),Redman,Matt,,S,TRUE,,,Shelf,E&EL2017
Terly terlow,Holst,,,SATB,TRUE,,,Cab 2 C80,
Thank you Jesus,Anon,,,SATB,TRUE,,,Shelf,SWAMS
Thank you Lord,Warren,Norman,,SATB,TRUE,,,Shelf,SWAMS
The angel gabriel,Basqe,,,SATB,TRUE,,,Cab 2 C81,
The birds,-,,OBC,SATB,TRUE,,,Cab 1 C36,
The call,Vaughan Williams,,,SATB,TRUE,,,Cab 4 7,
The call to wisdom,Todd,Will,,V1(2),TRUE,,,Shelf,EFA
The cherubic hymn,Glinka,Mikhail,,SATTBB,FALSE,,,Shelf,ESM
The cradle,-,,OBC,SATB,TRUE,,,Cab 1 C30,
The crown of roses,Tschaikowsky,,,SATB,TRUE,,,Cab 2 82,
The day draws on with golden light,Bairstow,,,SATB,TRUE,,,Shelf,CAB
The departed,Tone V/VII,,,SATB,FALSE,,,Cab 1 54A,
The easter song of praise,Shephard,,,SATB,TRUE,,,Shelf,AWTEFC
The eternal gates lift up,Tye,,,SATB,FALSE,,,Shelf,CSB2
The eternal gifts of Christ the King,Guidetti,,Henry Ley,S(A)(Men),TRUE,,,Shelf,FA1
The eyes of all  GL,Elvey,,,SATB,TRUE,,,Cab 1 78,
The Father's Love,Lole,Simon,,SS,TRUE,,,Shelf,EAC2
The feast of palms,Bullard,,,SATB,TRUE,,,Shelf,AWTEFC
The first Nowell,?,,,SATB,TRUE,,,Cab 1 C33,
The gentle shall come,Greene,,,SATB,TRUE,,,Shelf,AUPS
The golden carol,Vaughan Williams,,,SATB,TRUE,,,Cab 1 C21,
The hea'vns sing praises to God,Beethoven,Ludwig,Alan Bullard,S(A)(Men),TRUE,,,Shelf,FA1
The heavens are telling,Haydn,,,SATB,TRUE,,,Cab 2 83,
The heavens declare the creators glory,Beethoven,,,SATB,TRUE,,,Shelf,CAB
The holly and the ivy,Jaques,,,SATB,TRUE,,,Cab 2 C83,
The holly and the ivy,Walford Davies,,,SATB,TRUE,,,Cab 1 C8,
The hour cometh,?,,,SATB,TRUE,,,Cab 2 15,
The infant king,Basque Noel,,Woodward GR,SATB,TRUE,,,Cab 2 C84,
The king of love my shepherd is,,,Bairstow Edward,SATB,TRUE,,,Shelf,KoGKoP
The king shall rejoice,Handel,,,SATB,TRUE,,,Shelf,FCCU fest 1935
The kings new dawn,Milner,,,SATB,TRUE,,,Cab 2 6,
The lamb,Tavener,,,SATB,TRUE,,,Cab 4 5,
The lamentation,Bairstow,,,SATB,TRUE,,,Shelf,AWTEFC
The litany,Sarum,,,SATB,TRUE,,,Cab 2 9,
The litany,Tallis,,,SATB,TRUE,,,Cab 2 10,
The Lord ascendeth on high V(1),Praetorius,Michael,Timothy Morris,SATB,FALSE,,,Shelf,FA1
The Lord ascendeth on high V(2),Praetorius,Michael,Alan Bullard,V1(2),TRUE,,,Shelf,FA1
The Lord ascendeth up on high,Bach,Johann,Alan Bullard,S(A)(T)(B),TRUE,,,Shelf,EFA
The Lord bless you and keep you,Rutter,John,,SATB,TRUE,,,Shelf,EAC1
The Lord bless you and keep you,Bullard,Alan,,S(A)(Men),TRUE,,,Shelf,EFA
The Lord bless you and keep you,Rutter,John,,S(A)(Men),TRUE,,,Shelf,FA1
The Lord bless you and keep you,Rutter,,,SATB,TRUE,,,Cab 1 127,
The Lord hath been mindful,Wesley,,,SATB,TRUE,,,Cab 1 74,
The Lord is my shepherd,Wesley,,,SATB,TRUE,,,Shelf,CAB
The Lord is my shepherd,Berkeley,Lennox,,SATB,TRUE,,,Shelf,EAC1
The Lord is my shepherd,Berkeley,Lennox,,SATB,TRUE,,,Shelf,KoGKoP
The Lord is my shepherd,McFarlane,,,SATB,TRUE,,,GL,
The Lord is my shepherd,Schubert,,,SATB,TRUE,,,Cab 3 24,
The Lord is my shepherd,Blair,Hugh,,SS,TRUE,,,Cab 4,
The Lord is my shepherd,Schubert,Franz,Higgs,SS,TRUE,,,Cab 4,
The Lord our God almighty is King,Duffy,Philip,,SS,TRUE,,,Shelf,KoGKoP
The Lord will come,Tye,,,SATB,FALSE,,,Shelf,CSB4
The Lord's my Shepherd,Chilcott,Bob,,S(A)(Men),TRUE,,,Shelf,FA1
The Lord's prayer,Stone,Robert,,SATB,FALSE,,,Shelf,AFC1
The Lords prayer,Stone,Robert,,SATB,TRUE,,,Cab 2 87,
The oxen,Franchi,,,SATB,TRUE,,,Cab 2 C86,
The passion of Christ,Somervell,,,SATB,TRUE,,,Shelf,
The peace of God,Bullard,Alan,,S(A)(T)(B),TRUE,,,Shelf,FA1
The peace of the Lord,Guatemalan folk,,Bell John,SATB,TRUE,,,Cab 4 2,
The reproaches,Sanders,,,SATB,TRUE,,,Shelf,AWTEFC
The rose carol,Matthews,,,SATB,TRUE,,,Cab 2 C91,
The sacrifice of God,Shepherd,,,SATB,TRUE,,,-,
The seven joys,Lang,,,SATB,TRUE,,,Cab 2 C87,
The seven last words,Schultz,Heinrich,,SATB,TRUE,,,Shelf,
The shepherd boys song,Healey,Derek,,SATB,TRUE,,,Shelf,CSB5
The shepherds cradle song,Leuner,Karl,,SATB,TRUE,,,Cab 2 C88,
The songs of the righteous,Walford Davies,,,SATB,TRUE,,,Shelf,CAB
The sorrows of my heart,Boyce,,,SATB,TRUE,,,Shelf,CAB
The spacious firmament,Thiman,Eric,,SATB,TRUE,,,Cab 2 84,
The spirit of the Lord is upon me,Elgar,,,SATB,TRUE,,,Cab 2 82,
The strife is o'er,Ley,,,SATB,TRUE,,,Shelf,CAB
The strife is o'er,Ley,,,SATB,TRUE,,,Cab 1 6,
The sun shall be no more thy light,?,,,SATB,TRUE,,,Shelf,SB10
The three kings,Willan,,,SATB,TRUE,,,Cab 2 C89,
The true and living bread,Blackwell,David,,S(A)(Men),TRUE,,,Shelf,FA1
The truth from above,Vaughan Williams,,,SATB,TRUE,,,Cab 1 C6,
Thee we adore,Adap from plainchant,,,SATB,TRUE,,,Shelf,12EA
Thee we adore,Palestrina,,,SATB,FALSE,,,Shelf,CAB
Thee we adore,Holman,,,SATB,TRUE,,,Shelf,MFHC
Their bodies are buried in peace,Handel,,,SATB,TRUE,,,Shelf,Cab
There for we before him bending,Nicholson,,,SATB,TRUE,,,Shelf,MFHC
There for we before him bending,Vittoria,,,SATB,TRUE,,,Shelf,MFHC
There for we berfore him bending,Pearsall,,,SATB,FALSE,,,Shelf,MFHC
There is a redeemer,Greene,,,SATB,TRUE,,,Shelf,SWAMS
There is green hill,Chilcott,Bob,,S(A)(TB),TRUE,,,Shelf,EFA
There is no rose,Smith,Andrew,,V1(2),TRUE,,,Shelf,FA1
There is no rose,Anon,,Stevens John,SATB,TRUE,,,Cab 1 C39,
There's a place where the streets shine,Oakley,Paul,,Unison,TRUE,,,Shelf,SHSJ
These are they which follow the lamb,Goss,John,,SATB,TRUE,,,Shelf,AFC1
These hours,Cruft,Adrian,,SATB,TRUE,,,Cab 2 75,
Think of how God loves you,MacMillan,James,,SATB,FALSE,,,Shelf,SHSJ
This endris night,,,OBC,SATB,TRUE,,,Cab 1 C34,
This is the day,How,,,SATB,TRUE,,,Cab 1 58,
This is the hour of banquet,Coolinge,,Taylor,SATB,TRUE,,,Shelf,MFHC
This is the record of John,Gibbons,,,SATB,TRUE,,,Cab 2 27,
This joyful eastertide,Dutch carol,,Ledger,SATB,TRUE,,,Shelf,AWTEFC
This joyful Eastertide,Bullard,Alan,,V1(2),TRUE,,,Shelf,EFA
This joyful eastertide,Woodward,,,SATB,TRUE,,,Cab 1 8,
This joyful eastertide,Woodward,,Baker,SATB,TRUE,,,Cab 1 8,
Thou in thy mercy,Greene,,,SATB,TRUE,,,Shelf,AUPS2
Thou judge of quick and dead,Wesley,,,SATB,TRUE,,,Shelf,CAB
Thou judge of quick and dead,Wesley,,,SATB,TRUE,,,Shelf,FSB 1961/62
Thou knowest Lord,Purcell,,,SATB,TRUE,,,Shelf,CAB
Thou knowest Lord,Purcell,,,SATB,TRUE,,,Cab 1 43,
Thou Lord our refuge,Mendelssohn,,,SATB,TRUE,,,Shelf,CAB
Thou must leave,Berlioz,,,SATB,TRUE,,,Cab 2 C91,
Thou O God art praised,Corfe,,,SATB,TRUE,,,Cab 1 128,
Thou spreadst a table,Schutz,Heinrich,,SATB,TRUE,,,Shelf,MFHC
Thou visitest the earth,Greene,,,SATB,TRUE,,,Shelf,CAB
Thou visitest the earth,Greene,Maurice,,S(A)(Men),TRUE,,,Shelf,FA1
Thou visitest the earth,Greene,,,SATB,TRUE,,,Cab 1 9,
Thou wilt keep him in perfect peace,Wesley,,,SATB,TRUE,,,Shelf,CAB
Thou wilt keep him in perfect peace,Wesley,,,SATB,TRUE,,,Cab 2 77,
"Thou, O God, art praised in Sion",Hare,Ian,,SATB,TRUE,,,Shelf,AC420th
Though I speak,Bairstow,,,SATB,TRUE,,,Cab 4 19,
Three kings,Cornelius,,,SATB,TRUE,,,Cab 3 30,
Three kings,Williams,,,SATB,TRUE,,,Cab ? C26,
Three kings,Hopkins,,,SATB,TRUE,,,Cab 1 27,
Three kings are here,-,,OBC,SATB,TRUE,,,Cab 1 C26,
Through the day,Hymn for a virgin,Morley,Thomas,SATB,TRUE,,,Shelf,CSB3
Through the day,More,Philip,,SATB,TRUE,,,Cab 1 44,
Through the day,Morley,,,SATB,TRUE,,,Cab 1 44,
Thw wilderness,Wesley,,,SATB,TRUE,,,Shelf,
Timor et tremor,Lassus,Orlande,,SATB,FALSE,,,Shelf,ESM
To be a pilgrim,Burt,Nicholas,,S(A)(T)(B),TRUE,,,Shelf,FA1
To God enthroned in heaven,Proper Mode i melody,,,SATB,TRUE,,,Shelf,MFHC
To redeem a race forlorn,Woodward,,,SATB,TRUE,,,Cab 1 C74,
To the Lord sing songs,How,,,SATB,TRUE,,,Cab 1 58,
To thee O Lord GL,Coleman,,,SATB,TRUE,,,Cab 1 C21,
"To thee, O Lord",Rachmaninof,,,SATB,FALSE,,,Shelf,AFC1
To us this morn child is born,Woodward,,,SATB,TRUE,,,Cab 2 C74,
Tomorrow shall be my dancing day,,,Carter Andrew,SATB,TRUE,,,Shelf,RSCM Guildford fest
Torches,-,,OBC,SATB,TRUE,,,Cab 1 C26,
Torches,Joubert,,,SATB,TRUE,,,Cab 2 C92,
Touch the earth lightly,New Zealandw,,,SATB,TRUE,,,Cab 3 37,
Tres magi de gentibus,Lang,,,SATB,TRUE,,,Shelf,FSB3
Tres magi de gentibus,Lang,,,SATB,TRUE,,,Cab 1 C3,
Trinity Sunday,Wills,Arthur,,SATB,TRUE,,,Shelf,FSB9
Tu es petrus,Palestrina,,,SSATBB,FALSE,,,Shelf,ESM
"Turn back , O man",Holst,Gustav,,SATB,TRUE,,,Shelf,AC420th
Turn back O man,Holst,Gustav,,SATB,TRUE,,,Cab 2 25,
Turn thee again O Lord,Attwood,,,SATB,TRUE,,,Shelf,CAB
Turn thee again O Lord,Attwood,,,SATB,TRUE,,,Shelf,CSB2
Turn thee unto me O Lord,Boyce,,,SATB,TRUE,,,Shelf,CAB
Turn thy face from my sins,Attwood,,,SATB,TRUE,,,Shelf,12EA
Turn thy face from my sins,Attwood,,,SATB,TRUE,,,Shelf,CAB
Turn thy face from my sins,Attwood,,,SATB,TRUE,,,Cab 1 23,
Twas in a cave on Christmas morn,-,,Wood Charles,SATB,TRUE,,,Cab 2 C56,
Two psalms,Holst,,,SATB,TRUE,,,Cab 3,
Tyrolean cradle song,Trad,,,SATB,TRUE,,,Cab 2 C93,
Ubi Caritas,Durufé,Maurice,,SATB,TRUE,,,Shelf,KoGKoP
Unser lieben frauen traum,Reger,Max,,SATB,FALSE,,,Shelf,ESM
Unto us is born a son,Shaw,Martin,,SATB,TRUE,,,Cab 1 C11,
"Up, up! My heart! With gladness",Bach,,,SATB,TRUE,,,Shelf,AFC1
Veni Sancte Spiritus,Kelly,Bryan,,SSAATTBB,FALSE,,,Shelf,EAC1
"Verily, verily I say unto you",Tallis,Thomas,,SATB,TRUE,,,Shelf,AFC1
Verleih uns frieden,Mendelssohn,Felix,,SATB,TRUE,,,Shelf,ESM
Very bread good shepherd tend us,Marchant,,,SATB,TRUE,,,Shelf,MFHC
Very bread good shepherd tend us,Palestrina,,,SATB,FALSE,,,Shelf,MFHC
Victim divine thy grace we claim,King,Robert,,SATB,TRUE,,,Shelf,MFHC
Victim divine thy grace we clain,Hutchings,,,SATB,TRUE,,,Shelf,MFHC
Virga jesse,Bruckner,,,SATB,TRUE,,,Cab 2 78,
Virgin born we bow before thee,Bourgeois,,,SATB,TRUE,,,Shelf,12EA
Viri galilaei,Gowers,,,SATB,TRUE,,,Cab 1 130,
Vox Dei,Wilby,Philip,,SSAATTBB (div),FALSE,,,Shelf,EAC1
Vox ultima crucis,Harris,,,SATB,TRUE,,,Shelf,AUPS
Wake my heart,Bach,,,SATB,TRUE,,,Shelf,AUPS1
Warum ist da licht gegeben dem muhseligen?,Brahms,Johannes,,SSATBB,FALSE,,,Shelf,ESM
Wash me throughly from my wickedness,Wesley,,,SATB,TRUE,,,Shelf,AWTEFC
Wash me throughly from my wickedness,Wesley,,,SATB,TRUE,,,Shelf,CAB
Wash me throughly from my wickedness,Wesley,,,SATB,TRUE,,,Cab 3 33,
We adore thee Lord Jesus,Palestrina,,,SATB,FALSE,,,Shelf,God so love the world
We adore thee O Christ,Lasso,,,SATB,TRUE,,,Shelf,MFHC
We are here to praise you,Kendrick,Graham,,SATB,TRUE,,,Shelf,SWAMS
"we give thee thanks, O Lord",Moore,Philip,,Unison,TRUE,,,Shelf,E&EL2017
We love the place,Brahms,,,SATB,TRUE,,,Shelf,CAB
We love the place O God,Wright,Paul leddington,,S(A)(T)(B),TRUE,,,Shelf,EFA
We three kings,Hopkins,,,SATB,TRUE,,,Cab 1 27,
We three kings,Stainer,,,SATB,TRUE,,,Cab 1 27,
We wait for thy loving Kindness,Mckie,William,,SATB,TRUE,,,Shelf,AC420th
Wedding responses,?,,,SATB,TRUE,,,Cab 2 17,
Welcome,Cruft,Adrian,,SATB,TRUE,,,Cab 2 C49,
Were you there,Spiritual,,Chilcott,SATB,TRUE,,,Shelf,AWTEFC
What child is this,Trad,,,SATB,TRUE,,,Cab 1 C16,
What wondrous love,,,Moore  Philip,SSA,TRUE,,,Shelf,KoGKoP
When Christ was born,Terry,Paul,,SATB,TRUE,,,Cab 2 C95,
When David heard,Tomkins,,,SATB,FALSE,,,Cab 3 32,
When I look into your holiness,Perrin,Cathy,,SATB,TRUE,,,Shelf,SWAMS
When Jesus our Lord was born,Mendelssohn,,,SATB,TRUE,,,Shelf,CAB
When to the temple Mary went,Eccard,,,SATB,TRUE,,,Shelf,CAB
When to the temple Mary went,Eccard,,,SATB,TRUE,,,Cab 1 77,
Whence is that goodly fragrance,Baker,,,SATB,TRUE,,,Shelf,CAB
Whence is that goodly fragrance flowing,Old French Carol,,Baker,SATB,TRUE,,,Shelf,AUPS2
Where all charity and love are (Ubi Caritas),Antiphon for Maundy,,,V 1 2,TRUE,,,Shelf,FA1
Where you there,American spiritual,,Hunt Peter,V 1(2 )(3),TRUE,,,Shelf,FA1
Wherefore O father,Bullock,,,SATB,TRUE,,,Shelf,MFHC
Who can express,Wesley,,,SATB,TRUE,,,Shelf,AUPS2
Who thanks offers kantate 17,Bach,,,SATB,TRUE,,,Shelf,
Will you come and follow me,Trad,,Bell/Maule,SATB,TRUE,,,Cab 4 1,
Wise men seeking Jesus,Willcocks,Jonathan,,S(A)(Men),TRUE,,,Shelf,EFA
With angels food,Harfood,,,SATB,TRUE,,,Shelf,MFHC
With cheerful notes,Handel,,,SATB,TRUE,,,Shelf,FSB 1961/62
With my heart I worship you,Warren,Norman,,SATB,TRUE,,,Shelf,SWAMS
Withers rocking hymn,Vaughan Williams,,,SATB,TRUE,,,Cab 1 C21,
Worship the Lord,How,Martin,,SATB,TRUE,,,Cab 1 58,
Xhosa Magnificat,Davey,James,,SATB,TRUE,,,Shelf,E&EL2017
Ye choirs of new Jerusalem,Stanford,,,SATB,TRUE,,,Shelf,AFC1
Ye choirs of new Jerusalem,Stanford,,,SATB,TRUE,,,Shelf,AWTEFC
Ye choirs of new Jerusalem,Shephard,Richard,,SATB (div),TRUE,,,Shelf,EAC1
Ye choirs of new Jerusalem,Stanford,,,SATB,TRUE,,,Cab 1 106,
Ye servants of th'all bonteous Lord,Webbe,Samuel,,SATB,TRUE,,,Shelf,12EA
Ye shall dwell in the land,Stainer,,,SATB,TRUE,,,Cab 2 88,
Ye that do your masters will,Gibbons,Orlando,,SATB,TRUE,,,Shelf,CAB
Ye watchers and ye holy ones,Oldroyd,,,SATB,TRUE,,,Shelf,CSB4
Ye watchers and ye holy ones,Oldroyd,,,SATB,TRUE,,,Cab 1 20,
You are the king of glory,Ford,Mavis,,SATB,TRUE,,,Shelf,SWAMS
You have changed my sadness,Warren,Norman,,SATB,TRUE,,,Shelf,SWAMS
,,,,V1(2),TRUE,,,Shelf,EFA
,,,,,,,,,
,,,,,,,,,
,-,,,SATB,TRUE,,,Cab 2 20,
,-,,,SATB,TRUE,,,Cab 1 86,
